book_id,num_reviews,avg_rating,title
0961552409,2,5.0,Banker's hours
0911493115,11,4.363636363636363,"The Home Owner's Journal, Third Edition"
8186208143,1,5.0,Encyclopaedia of Fairs and Festivals in India
B0006AJSCU,1,3.0,"The pagan background of early Christianity, (The ancient world)"
0761541195,3,2.6666666666666665,Thief: Deadly Shadows (Prima's Official Strategy Guide)
0281049688,42,4.714285714285714,The New Testament and the People of God: Christian Origins and the Question of God v. 1
0842317074,2,4.5,Common Sense Parenting
B000QBIBZE,1,4.0,The Summer Pastures: How Three Swedish Children Learn to Accept Responsibility
003098338X,1,4.0,Conjecture and Proofs: An Introduction to Mathematical Thinking
0976870711,2,3.0,The Caudills: An Etymological & Ethnological Study - Uncovering the True Origins of the Caudill Name & Family
0198280661,1,3.0,Unwrapping Christmas (Oxford Studies in Social and Cultural Anthropology)
B000GG4N7O,1,5.0,"Practical Interfacing in the Laboratory: Using a PC for Instrumentation, Data Analysis and Control"
047128761X,2,4.5,Faces on the Edge: Type in the Digital Age
1570230919,3,3.6666666666666665,The Best Jobs For the 21st Century
1554041635,1,4.0,The Legacy
0802407714,7,4.857142857142857,John 1-11 MacArthur New Testament Commentary (Macarthur New Testament Commentary Serie)
0060000961,9,4.444444444444445,Windtalkers
1585444723,5,4.4,Dat: Tackling Life and the NFL
052131206X,4,4.5,Sextus Empiricus: Outlines of Scepticism
B00097DWWM,12,3.3333333333333335,Now You See Her [Blackstone]
B00085DBGM,2,4.0,"Contributions to the founding of the theory of transfinite numbers, (The Open court series of classics of science and philosophy)"
0879858141,2,4.5,"Kodak Black & White Darkroom Dataguide, Sixth Edition"
000225056X,1,5.0,The International Garlic Cookbook
1588467112,1,4.0,*OP Hunter: Urban Legends
B0000ANLB9,7,3.4285714285714284,"Speak Up with Confidence: How to Prepare, Learn, and Deliver Effective Speeches"
0521316359,1,4.0,"Powers of Theory: Capitalism, the State, and Democracy"
0299160548,3,4.333333333333333,Reading Dostoevsky
1888451394,7,3.857142857142857,The Weeping Buddha
1587213591,2,4.5,The Edge
B000HKLROG,171,2.5535714285714284,Shadowmancer [Signed and with Publisher's bookmark]
1564581233,2,4.0,American Museum of Natural History: Barosaurus
067460542X,2,4.5,Nature Wars: People vs. Pests
0595125530,1,5.0,The Silver Star
B000H7VDFM,5,4.0,The Rose and the Yew Tree
B000FQ4LJU,2,4.5,Theological Aesthetics: A Reader
0867095083,2,5.0,Brave New Voices: The YOUTH SPEAKS Guide to Teaching Spoken Word Poetry
189044930X,3,5.0,Frank Lloyd Wright: The Romantic Spirit
0521421403,1,5.0,True to Life Elementary Class book: English for Adult Learners
1400050138,21,4.428571428571429,Book of Ages 30
B000MZSY7Y,1,4.0,Wrought Iron
0140094563,17,4.647058823529412,The Western Lands
B000NORJTI,36,4.611111111111111,Dangerous Game Rifles ** Signed **
B0007EX2FO,4,3.0,A concise exegetical grammar of New Testament Greek
0800713540,1,5.0,One man's healing from cancer
B000NZQLAU,13,3.8461538461538463,The Return
0394746163,26,4.384615384615385,Common Ground: A Turbulent Decade in the Lives of Three American Families
0941332950,10,4.9,In the Wake of Galleons
0761122087,8,4.75,Break a Leg!: The Kid's Guide to Acting and Stagecraft
0679002553,1,4.0,Fodor's Citypack Seattle
0143058541,1,5.0,"The Heart of a Soldier: A True Love Story of Love, War, and Sacrifice"
B00072BG7C,20,4.2,"The passing of the armies: An account of the final campaign of the Army of the Potomac, based upon personal reminiscences of the Fifth Army Corps (Civil War heritage series)"
0844242349,1,5.0,Simplified Russian Grammar
082580146X,16,4.5625,Universal Method for Saxophone
0878331778,16,3.625,Durocher's Cubs: The Greatest Team That Didn't Win
0810928000,4,4.75,Gauguin: The Quest for Paradise
B000N759II,9,4.777777777777778,Savages and Civilization
B000KNAXZE,6,4.833333333333333,the magic hill
B000JCUX2Y,6,4.833333333333333,"Brand-New Pencils, Brand-New Books (Book and Audio CD) (Paperback)"
1583200509,1,4.0,100 Years of Goodwill: Touching Lives Through the Power of Work
1843108232,4,4.0,"Children With Seizures: A Guide For Parents, Teachers, And Other Professionals (JKP Essentials)"
0375755020,1,3.0,Out of Her Mind: Women Writing on Madness (Modern Library Paperbacks)
087833176X,4,3.75,After the Thunder: Fourteen Men Who Shaped Post-Civil War America
1888451327,18,4.5,High Life (Little House on the Bowery)
0811427072,1,4.0,Project Whale (Save Our Species)
0823016285,57,4.7368421052631575,The Artist's Complete Guide to Facial Expression
B0006BQ85Y,1,5.0,The Carpenter's Son
B000KBBA7Q,35,4.057142857142857,Singer from the Sea
B000N2KLOA,3,4.0,An Introduction to Anglo-Saxon England
B000MX9KV0,3,5.0,The Magic of Wheat Cookery: A Revolutionary New Cookbook: Over 300 Exciting Recipes Featuring the New Fantastic Time N' Motion Guide
0505524686,32,3.40625,Midnight Embrace
B00085IA40,1,5.0,"The new dictionary of thoughts,: A cyclopedia of quotations from the best authors of the world, both ancient and modern, alphabetically arranged by subjects"
0415028264,2,4.0,The Royal Bastards of Medieval England
0883631172,7,4.857142857142857,American Chopper/Orange County Choppers: The Fine Art of the Custom Motorcycle
B0007ESZRY,1,5.0,Toward understanding the Bible
B0006AETVK,4,4.5,"Northanger abbey and Persuasion,"
0974280305,3,5.0,"Komikwerks, Volume 1"
950511429X,2,4.0,Homo Videns - La Sociedad Teledirigida (Spanish Edition)
0802847722,7,3.6666666666666665,The Savior of Science
B000QS3B3O,18,4.588235294117647,The Glory Cloak
0971508801,4,2.75,Grow Hair and Stop Hair Loss
1556616651,5,3.6,Dying for Change
B0007FIJDI,6,5.0,The Mad adventures of Captain Klutz
1564145573,2,3.0,Survivors of Suicide
1582612463,8,4.5,Carl Erskine's Tales from the Dodgers Dugout
078170166X,1,4.0,Psychopharmacology: The Fourth Generation of Progress
0786833017,4,5.0,"Disney's Read to Me Treasury, Vol. 2"
B000OTLBLO,1,5.0,Political Thought in Medieval Islam: An Introductory Outline
B000FQ4LKY,39,4.641025641025641,Dangerous Journey: The Story of Pilgrim's Progress
0531083918,2,5.0,"Happy Birthday, Dolores"
0936077107,10,4.3,The Invisible Woman: Confronting Weight Prejudice in America
0964753081,6,4.0,"Death Valley to Yosemite: Frontier Mining Camps & Ghost Towns--The Men, The Women, Their Mines and Stories"
3423126159,1,5.0,"Irrungen, Wirrungen (German Edition)"
B000HX80SY,4,3.0,The Uninvited
0875886310,3,5.0,The Teddy Bear Men 2nd Edition: Theodore Roosevelt & Clifford Berryman
B0007FJF1S,1,5.0,Small game for dinner
0198248660,4,3.75,The Problem of Evil (Oxford Readings in Philosophy)
0963681761,1,4.0,"Pharmacophore Perception, Development, and Use in Drug Design (Iul Biotechnology Series, 2)"
0873493842,10,4.6,The Magic of Handweaving: The Basics and Beyond
B000FMKIEQ,4,4.75,The Masada Plan
0807130508,3,4.333333333333333,France in 1938
1878607952,3,4.666666666666667,Dorothea Tanning: Insomnias 1954-1965
B000OW9Z4G,1,4.0,Angels at the Ritz.
1562199188,2,3.5,Chirality Book 3
8466616888,3,5.0,Lestat el vampiro (Cronicas Del Vampiros Libro / Vampire Chronicles) (Spanish Edition)
B0007EH98U,145,4.479166666666667,Hawaii (A Bantam Book)
B0007E1IOG,2,4.0,American Horses (North Star Books)
B000NXIVM8,1,5.0,I Corinthians (The Anchor Bible)
B0009A2OGE,28,4.857142857142857,The Night I Followed the Dog
0910460175,1,3.0,Roofers Handbook
1404319344,188,4.25668449197861,"Moonstone, The"
0743418948,12,4.0,"Door to Alternity: The Unseen Trilogy, Book 2 (Buffy the Vampire Slayer and Angel crossover)"
B000FMJM9S,107,4.19811320754717,The Varities of Religious Experience: a Study in Human Nature
0896930149,2,5.0,"The Disappearing Jewel of Madagascar (Accidental Detectives, Book 4)"
B0006BW358,1,5.0,The last camel;: Story and pictures
0842333088,7,4.857142857142857,TouchPoints for Students: God's Answers for Your Daily Needs
0972332987,1,5.0,Tarantella
0856403210,1,5.0,"Ulster Reciter: Ballads,Poems and Recitations for Every Occasion"
B000HQRCXA,8,4.875,Sue Barton Student Nurse
1841723150,22,4.7272727272727275,When I Was a Flower Girl
1588209636,49,4.326530612244898,Fruit of a Poisonous Tree
1560975628,2,4.5,Stuff and Nonsense
0738704164,3,3.6666666666666665,Angel Voices Kit
B000K0G75M,1,5.0,Think For Yourself
1550710397,1,4.0,Vendetta: The True Story of the Largest Lynching in U.S. History
B0008A88UQ,15,4.4,"Ashenden : or, The British agent (The Pocket edition of the works of W. Somerset Maugham)"
087349878X,6,3.6666666666666665,Contemporary Machine Embroidered Quilts: Innovative Techniques and Designs
0741410710,3,4.333333333333333,The Incredible Bronze Age Journey
0505525283,3,2.6666666666666665,Keeper of the Light
1591021987,6,4.166666666666667,Julian's Against the Galileans
0781282357,2,4.5,Journal of Madam Knight (American Biography Series)
B000JZKD80,2,4.0,Stars Screaming
0072967846,15,4.733333333333333,SOULS: BENEATH & BEYOND AUTISM (paperback version)
0972028730,21,4.190476190476191,Alamut
0613450418,1,5.0,The Flag Of Childhood: Poems From The Middle East (Turtleback School & Library Binding Edition)
B000P6ID4O,1,5.0,Ships of the Esso Fleet in World War II
1840186003,1,4.0,Labour Party PLC: New Labour as a Party of Business
0932796648,2,3.0,More Energizers and Icebreakers: For All Ages and Stages: Book II (More Energizers & Icebreakers)
0505524651,5,4.5,"The Seeker (Olympus Series, Book 3)"
0806123303,2,3.5,American Indians and World War II: Toward a New Era in Indian Affairs
B0007DWHL0,22,4.136363636363637,The praise of folly (University classics)
B0008696WE,3,4.666666666666667,"Practical ethics,"
B000MU87OO,7,4.571428571428571,Guernica: The Biography of a Twentieth-Century Icon
B0007EO0BE,2,4.5,The Dark Angel (Cardinal C-263)
B000FX4W5Q,5,3.0,Who Is Guru Maharaj Ji?
B000NDLQMU,53,4.288461538461538,"Truck, a Love Story"
1890990140,1,5.0,The Run
0849902460,4,5.0,"Word Biblical Commentary Vol. 47a, Hebrews 1-8"
0812544226,1,4.0,Fairchild's Passage
B000L8Y3MC,3,5.0,Poesia Completa
040418796X,1,5.0,Regesta Regum Anglo-Normannorum
B000KHH2ZE,13,4.384615384615385,"Running Critical : The Silent War, Rickover and General Dynamics"
1594862222,23,3.8260869565217392,"The Lull-A-Baby Sleep Plan: The Soothing, Superfast Way to Help Your New Baby Sleep Through the Night...and Prevent Sleep Problems Before They Develop"
B0006Y47WM,1,1.0,"California practice guide, civil procedure before trial"
B000GR7SP2,13,4.6923076923076925,Testimonies
0300072651,23,4.260869565217392,"French in Action : A Beginning Course in Language and Culture, the Capretz Method: Part One"
0962784508,3,3.0,Colorology: The Study of the Science of Color
B0009A2OD2,3,3.6666666666666665,Off the Wall: Wonderful Wall Coverings of the Twentieth Century
0304353507,13,3.769230769230769,The Big Book of Filth: 6500 Sex Slang Words and Phrases (Reference)
0689835272,3,3.3333333333333335,Tree By Leaf
1590302907,13,3.3076923076923075,Bushido: The Spirit of the Samurai (Shambhala Library)
0786706481,12,4.166666666666667,Not Ready for Prime Time
0972025006,4,5.0,Running with Angels
B000PFFVVI,1,5.0,Great Ground-Beef Recipes
B0007GYXJ6,19,4.947368421052632,Freddy goes to Florida
B000MC17GC,1,4.0,Mandingo
B00085BJSO,1,4.0,"A handbook of public speaking,"
B0007DSE8A,1,3.0,"It's Me, O Lord: The Autobiography of Rockwell Kent"
1556523262,5,4.2,"Best Friends: Tons of Crazy, Cool Things to Do With Your Girlfriends"
0440507839,4,4.0,Fun Facts About Babies
B000GSNXS2,9,3.5555555555555554,Break and Enter
1578561795,11,4.909090909090909,"Mary, Did You Know?: The Story of God's Great Plan"
068481384X,2,5.0,The Five Lesbian Brother's Guide to Life: A Collection of Helpful Hints and Fabricated Facts for Today's Gay Girl
1582700915,2,4.5,Meet Mindy: A Native Girl from the Southwest (My World Young Native Americans Today)
0930829514,1,2.0,Genetic Architectures / Arquitecturas genticas (Spanish Edition)
1878739484,1,3.0,Artificial Life Lab/Book and Disk
0931361109,1,4.0,"\"\"\"C\"\" Language\""
B000NIB4MM,25,4.52,Charlie Rangers
B000HWYWE6,3,3.0,Clear: A Transparent Novel
1571687955,2,4.5,The Heart Twisters
1562926993,2,5.0,Devotions for Encouragement & Maturity: 2 Corinthians & James (60 Days in the Word)
0316608483,3,2.6666666666666665,Tourmaline: A Novel
0977117707,2,4.5,Matter of Chastity: The High Plains Saga of a Woman's Revenge
0471724165,18,4.333333333333333,"Hedge Fund Masters: How Top Hedge Fund Traders Set Goals, Overcome Barriers, and Achieve Peak Performance (Wiley Trading)"
006015828X,15,4.733333333333333,Mrs. Chiang's Szechwan Cookbook: Szechwan Home Cooking
B000KJI1SY,1,4.0,Masterpieces Of Music Before 1750
B0006FD9CU,4,4.25,The Minute Boys of Bunker Hill
1579391346,8,4.625,Eyeball Animation Drawing Book: Creatures Edition
B000PVB27Y,3,5.0,Enrico Caruso His Life & Death
